AirTemperature,RelativeH,AirPressure,WindDirection,WindSpeed,Ant1RefractionEL,Ant2refractionEL,Ant9refractionEL,Ant4refractionEL,Ant5refractionEL,Ant6refractionEL,Ant7refractionEL,Ant1PoitingEL,Ant2PoitingEL,Ant3PoitingEL,Ant4PoitingEL,Ant5PoitingEL,Ant6PoitingEL,Ant7PoitingEL,Ant1ScanEL,Ant2ScanEL,Ant3ScanEL,Ant4ScanEL,Ant5ScanEL,Ant6ScanEL,Ant7ScanEL,Ant1PointingAZ,Ant2PointingAZ,Ant3PointingAZ,Ant4PointingAZ,Ant5PointingAZ,Ant6PointingAZ,Ant7PointingAZ,Ant1refractionAZ,Ant2refractionAZ,Ant3refractionAZ,Ant4refractionAZ,Ant5refractionAZ,Ant6refractionAZ,Ant7refractionAZ,Ant1ScanAZ,Ant2ScanAZ,Ant3ScanAZ,Ant4ScanAZ,Ant5ScanAZ,Ant6ScanAZ,Ant7ScanAZ,AmpHH1,phaseHH1,AmpHH2,phaseHH2,AmpHH3,phaseHH3,AmpHH4,phaseHH4,AmpHH5,phaseHH5,AmpHH6,phaseHH6,AmpHH7,phaseHH7,AmpVV1,phaseVV1,AmpVV2,phaseVV2,AmpVV3,phaseVV3,AmpVV4,phaseVV4,AmpVV5,phaseVV5,AmpVV6,phaseVV6,AmpVV7,phaseVV7
2.101986533477370500e+01,1.802272267826993257e+01,8.948875653044703995e+02,9.255094227676516994e+01,1.838420660915272453e+00,4.141823718706050528e+01,4.141600741320335999e+01,4.141545587153770214e+01,4.141591341343226418e+01,4.141476425511604731e+01,4.141715523597279969e+01,4.141218010630411328e+01,4.154682794560761749e+01,4.162648583147620229e+01,4.140004275456712435e+01,4.155401493839913485e+01,4.140313074984383235e+01,4.125252121769482017e+01,4.149749002040429247e+01,4.140171304503807903e+01,4.140006959881163340e+01,4.139923929151193960e+01,4.139965904064092683e+01,4.139796420702109714e+01,4.140087687541959127e+01,4.139488184301175977e+01,1.410822434509228458e+02,1.410642852562161806e+02,1.412122886308573584e+02,1.413530372690592003e+02,1.413681248795173531e+02,1.412238458999053989e+02,1.413238833618063097e+02,1.412415993390282267e+02,1.412418330434149993e+02,1.412418894336857988e+02,1.412418957992419450e+02,1.412418109572849687e+02,1.412414504467177778e+02,1.412418941090092517e+02,1.412416626645873521e+02,1.412418330434149993e+02,1.412419242462478906e+02,1.412418727521322808e+02,1.412418178753094367e+02,1.412413410205410571e+02,1.412419169316498540e+02,8.987305313348770142e-02,1.231995820999145508e+00,8.672116696834564209e-02,2.357326745986938477e+00,1.010334342718124390e-01,-2.351556777954101562e+00,9.662503749132156372e-02,5.883131027221679688e-01,1.024119108915328979e-01,0.000000000000000000e+00,1.026453822851181030e-01,-1.851093411445617676e+00,9.322614222764968872e-02,-1.489358842372894287e-01,9.289322048425674438e-02,1.722968816757202148e+00,9.367305785417556763e-02,6.731988787651062012e-01,9.945505857467651367e-02,1.941017985343933105e+00,9.942670911550521851e-02,2.395953655242919922e+00,1.072917208075523376e-01,0.000000000000000000e+00,1.047080531716346741e-01,2.719303369522094727e+00,8.747272938489913940e-02,-1.733696579933166504e+00
2.116860915722694259e+01,1.756017846450770747e+01,8.959224205508218120e+02,9.462536552098121945e+01,1.797003174568352790e+00,4.166737206432576812e+01,4.166751927260003896e+01,4.166700818495054648e+01,4.166695094374183128e+01,4.166702941457680254e+01,4.166752620630786197e+01,4.166618855153974721e+01,4.179632677899212467e+01,4.187800193729116671e+01,4.165076630447268968e+01,4.180524616281602590e+01,4.165605401169638355e+01,4.150333480946235909e+01,4.175009670576008602e+01,4.165030298091005534e+01,4.165050310243510268e+01,4.165002308523344965e+01,4.165002050606752704e+01,4.164999989534435798e+01,4.165048235360421103e+01,4.164916201368566817e+01,1.411129697224699555e+02,1.410950105953819786e+02,1.412436510507107528e+02,1.413842938488027698e+02,1.413996052325513233e+02,1.412550267177388434e+02,1.413545797071959385e+02,1.412727462076926770e+02,1.412729794393883651e+02,1.412729123792345547e+02,1.412729145040739525e+02,1.412727296302564639e+02,1.412724066992404630e+02,1.412730805419049034e+02,1.412727364636371590e+02,1.412729794393883651e+02,1.412729182071817604e+02,1.412728967995623748e+02,1.412726665652141946e+02,1.412723266344360127e+02,1.412730552644695194e+02,9.251488745212554932e-02,1.046802043914794922e+00,8.458558470010757446e-02,2.413304328918457031e+00,1.038141623139381409e-01,-2.359600305557250977e+00,9.413923323154449463e-02,5.143636465072631836e-01,1.111164540052413940e-01,9.159929065249983182e-11,1.044736653566360474e-01,-2.079077005386352539e+00,9.752213209867477417e-02,-2.438506633043289185e-01,9.536770731210708618e-02,1.537868618965148926e+00,9.082801640033721924e-02,7.275840640068054199e-01,1.020258367061614990e-01,1.913497447967529297e+00,9.448952227830886841e-02,2.346625804901123047e+00,1.125509291887283325e-01,-3.014394636680073347e-11,1.043966114521026611e-01,2.489867210388183594e+00,8.935061097145080566e-02,-1.831603050231933594e+00
2.104235105119909122e+01,1.804802937730497803e+01,8.951740990211017106e+02,8.867886927873317404e+01,1.984736941796235721e+00,4.179981281634324120e+01,4.180000389407248917e+01,4.179945205030297473e+01,4.179944422446520491e+01,4.179947808253374575e+01,4.180007233895798890e+01,4.179864170501537757e+01,4.192885332851438562e+01,4.201041985993993677e+01,4.178320852017043308e+01,4.193760947687924556e+01,4.178855361110979061e+01,4.163586304209062661e+01,4.188254192699448453e+01,4.178296806060362201e+01,4.178302926951232621e+01,4.178251453416771000e+01,4.178249229241715312e+01,4.178254639262267034e+01,4.178311909612881436e+01,4.178167514721848619e+01,1.411342428139550407e+02,1.411162471776222844e+02,1.412653226083639311e+02,1.414058203356501622e+02,1.414213122462366812e+02,1.412766446607211606e+02,1.413758584229620396e+02,1.412942084079107872e+02,1.412944224478926571e+02,1.412944367251732842e+02,1.412943006382714657e+02,1.412941669847902801e+02,1.412937998261633084e+02,1.412945203893414430e+02,1.412941975980672851e+02,1.412944722692765822e+02,1.412944010940706789e+02,1.412943006382714657e+02,1.412941871929490674e+02,1.412938132258536257e+02,1.412945344697583892e+02,9.182197600603103638e-02,1.045512318611145020e+00,8.742427080869674683e-02,2.403592348098754883e+00,1.026531606912612915e-01,-2.391046762466430664e+00,9.290541708469390869e-02,5.372942090034484863e-01,1.089439392089843750e-01,9.342592671712779406e-11,1.041045784950256348e-01,-2.077944278717041016e+00,9.845510125160217285e-02,-2.762770354747772217e-01,9.494046866893768311e-02,1.529059290885925293e+00,9.299910813570022583e-02,7.250947952270507812e-01,1.003117263317108154e-01,1.884475350379943848e+00,9.206967800855636597e-02,2.369785547256469727e+00,1.115166768431663513e-01,-3.042351787163610766e-11,1.041213944554328918e-01,2.489869594573974609e+00,9.087685495615005493e-02,-1.857137441635131836e+00
2.125658495564622186e+01,1.798357147388001209e+01,8.949632162550083194e+02,8.675513567604210152e+01,1.974985575351263734e+00,4.193456339848892611e+01,4.193459507949464182e+01,4.193407697235601006e+01,4.193411060132936541e+01,4.193412438062144076e+01,4.193459526487796296e+01,4.193323309453506909e+01,4.206337471142691697e+01,4.214508372576665352e+01,4.191782983158543630e+01,4.207216540940591898e+01,4.192325148979081462e+01,4.177061201334970519e+01,4.201717567900533368e+01,4.191756499148052484e+01,4.191769797250240970e+01,4.191722764316806860e+01,4.191723659060054530e+01,4.191723943607330227e+01,4.191771438077579859e+01,4.191636725807011032e+01,1.411566412906246342e+02,1.411385467452075204e+02,1.412880283052295738e+02,1.414285331088586304e+02,1.414441824870701225e+02,1.412994086688569269e+02,1.413982060941961549e+02,1.413167390314064562e+02,1.413170424078946326e+02,1.413169264362037438e+02,1.413168615662899583e+02,1.413167160247150207e+02,1.413164414548493824e+02,1.413170886201380085e+02,1.413167792510079437e+02,1.413170424078946326e+02,1.413168992481440114e+02,1.413168881685064378e+02,1.413167114647659446e+02,1.413163327669713567e+02,1.413171286046533339e+02,8.735857158899307251e-02,1.056969523429870605e+00,8.844666182994842529e-02,2.381623268127441406e+00,9.943063557147979736e-02,-2.346850156784057617e+00,9.418498724699020386e-02,4.983494877815246582e-01,1.070341318845748901e-01,6.339526820164920196e-11,1.042656674981117249e-01,-2.057075977325439453e+00,1.007439047098159790e-01,-2.608355879783630371e-01,9.073265641927719116e-02,1.548234462738037109e+00,9.433403611183166504e-02,7.023713588714599609e-01,9.748323261737823486e-02,1.929937720298767090e+00,9.253592044115066528e-02,2.329398632049560547e+00,1.109344288706779480e-01,-3.058319569815282080e-11,1.045605391263961792e-01,2.509005069732666016e+00,9.296880662441253662e-02,-1.843676209449768066e+00
2.110405611916780444e+01,1.793583351095767142e+01,8.959647791997288095e+02,9.224893279049524608e+01,2.019419861958480666e+00,4.206908068697994452e+01,4.206918007238276402e+01,4.206866114308333238e+01,4.206864788405439981e+01,4.206859418225432989e+01,4.206902510997717570e+01,4.206784347127583601e+01,4.219807259111792774e+01,4.227967185859789367e+01,4.205229374118800223e+01,4.220682940957814111e+01,4.205777258597916557e+01,4.190506985045738730e+01,4.215192503438417759e+01,4.205230604105068437e+01,4.205233272941239164e+01,4.205175405039334180e+01,4.205186945043109858e+01,4.205183468750958298e+01,4.205233807715329419e+01,4.205100639661598194e+01,1.411797236145820307e+02,1.411616279782492711e+02,1.413116388873572191e+02,1.414520167055072193e+02,1.414678890582768531e+02,1.413228000000000293e+02,1.414212677136853245e+02,1.413401189703133412e+02,1.413403841254274198e+02,1.413403404339519227e+02,1.413402251814253248e+02,1.413400696522026010e+02,1.413397108661514778e+02,1.413404897534908571e+02,1.413400687425921092e+02,1.413403841254274198e+02,1.413402509401694260e+02,1.413402460406208832e+02,1.413400813347903124e+02,1.413395501035190023e+02,1.413405064606239421e+02,8.809120208024978638e-02,1.047797203063964844e+00,8.698172122240066528e-02,2.366374015808105469e+00,1.043048724532127380e-01,-2.374363899230957031e+00,9.940254688262939453e-02,4.919511079788208008e-01,1.024308726191520691e-01,6.624427395518495132e-11,1.033640950918197632e-01,-2.068955898284912109e+00,9.807068854570388794e-02,-2.903820574283599854e-01,9.109724313020706177e-02,1.533157825469970703e+00,9.344998747110366821e-02,6.962597370147705078e-01,1.022386327385902405e-01,1.922131657600402832e+00,9.877251833677291870e-02,2.329487800598144531e+00,1.063570678234100342e-01,-3.189942754389107904e-11,1.036451831459999084e-01,2.505546331405639648e+00,8.914595097303390503e-02,-1.857020258903503418e+00
2.120716293305567035e+01,1.779430072855334899e+01,8.959553287899727820e+02,9.185553548790801415e+01,2.029580729099028868e+00,3.465883103847169622e+01,3.465883500684934404e+01,3.465842202028435537e+01,3.465852094463370037e+01,3.465837842286329362e+01,3.465898991693100584e+01,3.465755110042154286e+01,3.478827036905683201e+01,3.486952735625257560e+01,3.464243008192497086e+01,3.479640681159000337e+01,3.464414349285340222e+01,3.449058031080025444e+01,3.473863300563058232e+01,3.463677552263900594e+01,3.463692761635717687e+01,3.463653798680370244e+01,3.463652468052104894e+01,3.463646893711174357e+01,3.463705744823688804e+01,3.463560708950024036e+01,1.429005999999999972e+02,1.428875386270559318e+02,1.430158999999999878e+02,1.431575455487674731e+02,1.431651983562121302e+02,1.430262438543284134e+02,1.431452256725299605e+02,1.430520802340335536e+02,1.430521525136492471e+02,1.430521720573458424e+02,1.430522320311203828e+02,1.430521322467067193e+02,1.430518164607975393e+02,1.430524035263389919e+02,1.430521072485016703e+02,1.430522410182221620e+02,1.430521721014716832e+02,1.430522210816541531e+02,1.430521539682474383e+02,1.430517786832589593e+02,1.430524035847887774e+02,8.749970793724060059e-02,1.097235560417175293e+00,8.777812123298645020e-02,2.410916566848754883e+00,1.020041257143020630e-01,-2.380515575408935547e+00,9.851213544607162476e-02,4.770783782005310059e-01,1.015787199139595032e-01,6.680000302905497733e-11,1.047003269195556641e-01,-2.027455329895019531e+00,9.892291575670242310e-02,-2.916981875896453857e-01,9.132002294063568115e-02,1.583273768424987793e+00,9.461003541946411133e-02,7.239265441894531250e-01,1.024330332875251770e-01,1.903238534927368164e+00,9.821224212646484375e-02,2.309925556182861328e+00,1.046370640397071838e-01,-3.242378240897458852e-11,1.048378199338912964e-01,2.538637876510620117e+00,8.950736373662948608e-02,-1.862126350402832031e+00
2.125473801838841581e+01,1.780062904039164096e+01,8.958732922731171584e+02,9.074918730267837930e+01,1.929968450718276163e+00,3.968579752889955614e+01,3.958478276540406426e+01,3.963404083083558760e+01,3.958844673742740383e+01,3.962174260583388730e+01,3.956132893090050828e+01,3.961547280454307440e+01,3.981545543795979825e+01,3.979576771504382293e+01,3.961825922045804305e+01,3.972693407006471489e+01,3.960991312485722915e+01,3.939652916369727365e+01,3.969889521930184628e+01,3.966774273237280823e+01,3.956715084392392612e+01,3.961617763009950721e+01,3.957009543972025511e+01,3.960360433208892061e+01,3.954338720897630566e+01,3.959722933149487289e+01,1.412272347405273365e+02,1.412097205468715799e+02,1.413600984395292812e+02,1.415002562348075799e+02,1.415170576682140791e+02,1.413712502075758835e+02,1.414695814640195692e+02,1.413842287548888521e+02,1.413831542027462547e+02,1.413918331803557749e+02,1.413908835685654708e+02,1.413938163410731477e+02,1.413907972854825914e+02,1.413835065547360159e+02,1.413844768448512923e+02,1.413831542027462547e+02,1.413920321202392358e+02,1.413907861086368598e+02,1.413944543501147848e+02,1.413905496025057005e+02,1.413838114902106327e+02,8.938935399055480957e-02,1.126226544380187988e+00,8.982701599597930908e-02,2.429934024810791016e+00,1.013380363583564758e-01,-2.355145454406738281e+00,1.005995646119117737e-01,4.731546342372894287e-01,9.879463911056518555e-02,6.009715641797086505e-11,1.029847785830497742e-01,-2.015449523925781250e+00,1.010321751236915588e-01,-2.779154777526855469e-01,9.261739253997802734e-02,1.604585289955139160e+00,9.595598280429840088e-02,7.288417220115661621e-01,1.013020351529121399e-01,1.929578900337219238e+00,1.006683632731437683e-01,2.300203084945678711e+00,1.033128052949905396e-01,-4.925908292374714392e-11,1.034108027815818787e-01,2.545814752578735352e+00,9.195701777935028076e-02,-1.846150755882263184e+00
2.129697668505549046e+01,1.792372340035797862e+01,8.954047178447578972e+02,8.766289089019994663e+01,1.987624057437451519e+00,4.247430740034803165e+01,4.247449064272845476e+01,4.247401146057612209e+01,4.247406796398826145e+01,4.247404073065243324e+01,4.247452101096765631e+01,4.247316317874844316e+01,4.260344089593355221e+01,4.268499248531828982e+01,4.245772071471827047e+01,4.261227198850215814e+01,4.246347232257548399e+01,4.231089430651088179e+01,4.255743598633991098e+01,4.245790984422074388e+01,4.245798102848098665e+01,4.245744332030727008e+01,4.245749157930340090e+01,4.245748133064869023e+01,4.245795344987203634e+01,4.245664538990454417e+01,1.412542592716875447e+02,1.412359515896014841e+02,1.413872901786275520e+02,1.415275112706540881e+02,1.415437845427836692e+02,1.413982534104147817e+02,1.414956299973882210e+02,1.414152084055470766e+02,1.414154654727556135e+02,1.414154106157335207e+02,1.414153359873116926e+02,1.414151706186524677e+02,1.414147993801556140e+02,1.414154494686444252e+02,1.414152188212598276e+02,1.414154654727556135e+02,1.414154122587372626e+02,1.414153359873116926e+02,1.414151574583251545e+02,1.414147376710984076e+02,1.414155004076071691e+02,9.108002483844757080e-02,1.130879521369934082e+00,9.017180651426315308e-02,2.440300226211547852e+00,9.960790723562240601e-02,-2.337636947631835938e+00,1.017838120460510254e-01,4.710488319396972656e-01,9.788288921117782593e-02,6.932220769639840796e-11,1.026891693472862244e-01,-2.018667221069335938e+00,1.018669307231903076e-01,-2.484699785709381104e-01,9.464380145072937012e-02,1.621103048324584961e+00,9.600912779569625854e-02,7.630921006202697754e-01,1.003138571977615356e-01,1.959341645240783691e+00,1.022508069872856140e-01,2.301019668579101562e+00,1.012982577085494995e-01,-5.023871249565381447e-11,1.028707250952720642e-01,2.549781799316406250e+00,9.283767640590667725e-02,-1.801682353019714355e+00
2.126569275394071212e+01,1.785985064543439194e+01,8.950249999999999773e+02,9.311430083294436599e+01,1.546016145614481196e+00,4.260875900483772938e+01,4.260883758680475353e+01,4.260829309851581570e+01,4.260830709396965688e+01,4.260833066393740154e+01,4.260882202947901476e+01,4.260749167625259304e+01,4.273769257083308304e+01,4.281934295154424319e+01,4.259208420706525544e+01,4.274644893450728489e+01,4.259772711634438025e+01,4.244509514227448221e+01,4.269180713374460368e+01,4.259215193104929398e+01,4.259237982521557342e+01,4.259167072365104190e+01,4.259182144185840002e+01,4.259180818908751576e+01,4.259232013258437632e+01,4.259101127061934022e+01,1.412804556024849774e+02,1.412621739283899274e+02,1.414139040345611420e+02,1.415541222335748159e+02,1.415705578527067416e+02,1.414246853339287213e+02,1.415218147350069842e+02,1.414416841791896218e+02,1.414419245571719159e+02,1.414418294451335782e+02,1.414418411272222613e+02,1.414415949396612859e+02,1.414411111388310758e+02,1.414420010105332324e+02,1.414416620400884312e+02,1.414419245571719159e+02,1.414418082802654340e+02,1.414418411272222613e+02,1.414415856197474852e+02,1.414411393908686136e+02,1.414419708189650748e+02,9.284085780382156372e-02,1.147425532341003418e+00,9.086652845144271851e-02,2.459731578826904297e+00,9.983382374048233032e-02,-2.318043708801269531e+00,1.021767705678939819e-01,4.711420536041259766e-01,9.839940071105957031e-02,0.000000000000000000e+00,1.028258204460144043e-01,-1.983178496360778809e+00,9.994797408580780029e-02,-2.478877454996109009e-01,9.608776122331619263e-02,1.645907402038574219e+00,9.606018662452697754e-02,8.054720163345336914e-01,9.981603920459747314e-02,1.996370315551757812e+00,1.039225831627845764e-01,2.299154758453369141e+00,1.023572161793708801e-01,-5.075476844362825091e-11,1.028273403644561768e-01,2.595273733139038086e+00,9.113966673612594604e-02,-1.804183483123779297e+00
2.130209959049736312e+01,1.782090871012722744e+01,8.958659144100676031e+02,1.092481918643866265e+02,1.577360875557261899e+00,4.274291327754147574e+01,4.274303743035157055e+01,4.274251245032795765e+01,4.274246737987274969e+01,4.274248006743599149e+01,4.274298133198047367e+01,4.274165896829454425e+01,4.287190880940279669e+01,4.295354639123105756e+01,4.272617126482123950e+01,4.288067527377589983e+01,4.273191246261704634e+01,4.257929040018553479e+01,4.282600608216553439e+01,4.272642895467150481e+01,4.272658127067129641e+01,4.272598651298713435e+01,4.272603906753533920e+01,4.272606760707054718e+01,4.272655596757380181e+01,4.272525497310011389e+01,1.413074993439153673e+02,1.412892029802758316e+02,1.414413213795067463e+02,1.415814378561025251e+02,1.415981521067317601e+02,1.414521051334764365e+02,1.415488255256911145e+02,1.414689019176516354e+02,1.414691705007455766e+02,1.414690474750820215e+02,1.414689879298406368e+02,1.414688490306746758e+02,1.414684113160328991e+02,1.414692015335923543e+02,1.414688517939724761e+02,1.414691705007455766e+02,1.414690940431706565e+02,1.414690283022421795e+02,1.414688310867679775e+02,1.414685304020348156e+02,1.414691798955798845e+02,9.227070212364196777e-02,1.119182229042053223e+00,9.148839861154556274e-02,2.429234743118286133e+00,9.825830906629562378e-02,-2.296288728713989258e+00,1.014866754412651062e-01,4.961082339286804199e-01,1.012302264571189880e-01,6.702995103413655897e-11,1.037951856851577759e-01,-2.022994518280029297e+00,9.660796821117401123e-02,-1.999912708997726440e-01,9.587164968252182007e-02,1.626808285713195801e+00,9.689287841320037842e-02,7.846606373786926270e-01,9.832247346639633179e-02,2.012335777282714844e+00,1.039413064718246460e-01,2.322741031646728516e+00,1.053100377321243286e-01,-3.221658356755696673e-11,1.039076521992683411e-01,2.551299095153808594e+00,8.780647814273834229e-02,-1.754556298255920410e+00
2.139129670786058668e+01,1.809012255680203651e+01,8.955895430381040114e+02,9.502547380528113763e+01,1.403457544171178295e+00,4.287711844662468508e+01,4.287702653576872791e+01,4.287654057043445732e+01,4.287659323989726090e+01,4.287656896949370378e+01,4.287707422656730216e+01,4.287573912134780585e+01,4.300599451927657668e+01,4.308760137441820603e+01,4.286024142839617213e+01,4.301473373826927116e+01,4.286610468716886402e+01,4.271355992020349390e+01,4.296015059325050345e+01,4.286068887264463001e+01,4.286075720273687750e+01,4.286010810980975805e+01,4.286026129588228173e+01,4.286021565258177191e+01,4.286070922903989100e+01,4.285941824201177752e+01,1.413353099260598924e+02,1.413169703436305724e+02,1.414695848351898917e+02,1.416095778621213981e+02,1.416264733166295855e+02,1.414802666533441311e+02,1.415766205893923200e+02,1.414969284351049907e+02,1.414971801183711761e+02,1.414971114360085949e+02,1.414970549154756441e+02,1.414968664776046978e+02,1.414964538188709753e+02,1.414972575026793322e+02,1.414969534638786968e+02,1.414971801183711761e+02,1.414971236663491254e+02,1.414970392838459077e+02,1.414968618533486335e+02,1.414965671973199335e+02,1.414972973188102117e+02,9.234263747930526733e-02,1.109139084815979004e+00,9.089475125074386597e-02,2.386455535888671875e+00,9.779995679855346680e-02,-2.306381702423095703e+00,1.002566441893577576e-01,5.052297115325927734e-01,1.051463857293128967e-01,6.453344802981320072e-11,1.055323407053947449e-01,-2.046905040740966797e+00,9.304036200046539307e-02,-2.352283298969268799e-01,9.590178728103637695e-02,1.611342668533325195e+00,9.713488817214965820e-02,7.420065999031066895e-01,9.675063937902450562e-02,2.013141393661499023e+00,1.038529798388481140e-01,2.330873012542724609e+00,1.092493161559104919e-01,-6.210983810595038790e-11,1.056393533945083618e-01,2.525787830352783203e+00,8.466675132513046265e-02,-1.792278885841369629e+00
2.120026627145242415e+01,1.780227061848133729e+01,8.963196525494234947e+02,9.134162896122582254e+01,1.617437834521095574e+00,3.550239833096819098e+01,3.550259407046541327e+01,3.550206950630925462e+01,3.550208726181136143e+01,3.550206271583660822e+01,3.550245622419585345e+01,3.550128191554053103e+01,3.563212717768297466e+01,3.571328896733101743e+01,3.548617189547555029e+01,3.564001569483632892e+01,3.548827966598644679e+01,3.533482389565588022e+01,3.558266024049067511e+01,3.548124415274533305e+01,3.548132767458871228e+01,3.548084201385911740e+01,3.548080172966989210e+01,3.548072770672600740e+01,3.548132131884717921e+01,3.548000751257059449e+01,1.428524591027659767e+02,1.428391000000000020e+02,1.429695000000000107e+02,1.431109638755063997e+02,1.431194999999999879e+02,1.429799999999999613e+02,1.430968000000000018e+02,1.430049132964783780e+02,1.430050272469564732e+02,1.430050190078256946e+02,1.430050500236974358e+02,1.430049596502971383e+02,1.430047648980419979e+02,1.430052495937617891e+02,1.430048932540032069e+02,1.430050272469564732e+02,1.430050189423829750e+02,1.430050500236974358e+02,1.430049597364298108e+02,1.430045735715636965e+02,1.430052495868558822e+02,9.123831987380981445e-02,1.204133987426757812e+00,8.779297769069671631e-02,2.384379625320434570e+00,1.015933975577354431e-01,-2.335583925247192383e+00,9.772694110870361328e-02,5.372537374496459961e-01,1.024143770337104797e-01,0.000000000000000000e+00,1.036703735589981079e-01,-1.920973896980285645e+00,9.414343535900115967e-02,-1.930347979068756104e-01,9.432667493820190430e-02,1.724026679992675781e+00,9.442135691642761230e-02,7.446729540824890137e-01,1.003989428281784058e-01,1.986796140670776367e+00,1.005013436079025269e-01,2.379468679428100586e+00,1.074724495410919189e-01,0.000000000000000000e+00,1.053816303610801697e-01,2.660602569580078125e+00,8.819876611232757568e-02,-1.740708470344543457e+00
2.138249093112840526e+01,1.797073638862165268e+01,8.955622894533412364e+02,9.400753125082340489e+01,1.451576757372505577e+00,4.327864076503404078e+01,4.327891400264742572e+01,4.327827992741872265e+01,4.327837464461886441e+01,4.327832379636448934e+01,4.327873060914099312e+01,4.327750126776939510e+01,4.340781719794976823e+01,4.348943519765118992e+01,4.326201512475578426e+01,4.341647319784799208e+01,4.326795440689593164e+01,4.311531039752183858e+01,4.336213577913247263e+01,4.326257626569195480e+01,4.326274095953205290e+01,4.326221215855286317e+01,4.326223594108496684e+01,4.326217215775400859e+01,4.326256289744123507e+01,4.326141778269244753e+01,1.414236383179246275e+02,1.414051614535728731e+02,1.415590698177126683e+02,1.416988666358528519e+02,1.417161945084827153e+02,1.415693875994205086e+02,1.416647328721595045e+02,1.415858408319830630e+02,1.415860943070414635e+02,1.415859925192111177e+02,1.415859512126747290e+02,1.415857852868267628e+02,1.415852205740717125e+02,1.415861944098911067e+02,1.415858700521624201e+02,1.415860943070414635e+02,1.415860005761251159e+02,1.415859378753048077e+02,1.415857429605885045e+02,1.415853006684428976e+02,1.415861911938569335e+02,9.278867393732070923e-02,1.085772156715393066e+00,9.029964357614517212e-02,2.352340698242187500e+00,9.594935178756713867e-02,-2.351379632949829102e+00,9.792158007621765137e-02,5.020617246627807617e-01,1.084884032607078552e-01,6.254547574302549151e-11,1.074752956628799438e-01,-2.061102867126464844e+00,9.505879133939743042e-02,-3.265518248081207275e-01,9.695424884557723999e-02,1.580749511718750000e+00,9.597244858741760254e-02,6.926168203353881836e-01,9.553433209657669067e-02,1.973289608955383301e+00,1.020035445690155029e-01,2.323954105377197266e+00,1.134307608008384705e-01,-5.982026679562935101e-11,1.078227013349533081e-01,2.501847505569458008e+00,8.702649921178817749e-02,-1.891223192214965820e+00
2.164872202875639573e+01,1.801387191825923395e+01,8.950272572730668799e+02,9.058960022181186389e+01,1.853147652235536569e+00,4.341028159959475374e+01,4.341027491792116422e+01,4.340978784839722238e+01,4.340986803041570141e+01,4.340981934462595149e+01,4.341031827664073717e+01,4.340905135376907964e+01,4.353926975995008775e+01,4.362080314981314899e+01,4.339361445115207516e+01,4.354798989638327100e+01,4.339949806859259240e+01,4.324701277256949794e+01,4.349369988219956440e+01,4.339425858895912569e+01,4.339429157906810275e+01,4.339366799332380964e+01,4.339378066188466931e+01,4.339378695266614727e+01,4.339413818049637683e+01,4.339293500286674998e+01,1.414541682207003817e+02,1.414356425077388337e+02,1.415899786127725122e+02,1.417296899716368443e+02,1.417473045171221315e+02,1.416004000000000076e+02,1.416951699763857278e+02,1.416165046879841611e+02,1.416168397683282763e+02,1.416166918440701465e+02,1.416166672727759135e+02,1.416164955551961953e+02,1.416161181155684972e+02,1.416168076168583241e+02,1.416165846105751598e+02,1.416168397683282763e+02,1.416167418861154772e+02,1.416166322957142540e+02,1.416164757103188663e+02,1.416159997326685982e+02,1.416168516946055433e+02,9.451090544462203979e-02,1.072400808334350586e+00,8.749850094318389893e-02,2.368343114852905273e+00,9.620805084705352783e-02,-2.350891590118408203e+00,9.674758464097976685e-02,5.029278397560119629e-01,1.083357930183410645e-01,4.697518762863950315e-11,1.069235131144523621e-01,-2.068787574768066406e+00,9.894059598445892334e-02,-3.377124667167663574e-01,9.806825220584869385e-02,1.577392339706420898e+00,9.272007644176483154e-02,7.227367162704467773e-01,9.560508280992507935e-02,1.976039290428161621e+00,1.007672250270843506e-01,2.338284969329833984e+00,1.133772060275077820e-01,-5.984852197160606124e-11,1.072354987263679504e-01,2.505981445312500000e+00,9.111537784337997437e-02,-1.901053071022033691e+00
